IdSensore,Anno,study_week,pm10_mean,o3_lag1,temp_lag1,urban_pct,forest_pct,elderly_pct,child_pct,female_pct,risk_multiplier,risk_index_100
12.0,2022,2,12.667032350771352,22.9489559657254,7.215972222222222,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.001090555520644,47.78
12.0,2022,3,16.323795696596058,38.06118641145958,0.6986111111111111,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.189489200609743,54.7
12.0,2022,4,14.946742776562738,38.241014256405485,3.6141633531346815,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.084330654934675,50.83
12.0,2022,5,8.828864822266654,41.13681307409618,1.7517857142857145,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.187753693385753,54.63
12.0,2022,6,10.172186095673103,52.21548046978128,5.167559523809524,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.018494475784123,48.42
12.0,2022,7,14.19376737398871,43.76759056404752,3.48635323010323,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.079495177294089,50.66
12.0,2022,8,10.693719616306243,38.40109541003071,1.1868055555555554,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.205430781165694,55.28
12.0,2022,9,9.688632871515386,42.45031590156706,5.203174603174603,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.045323128697511,49.4
12.0,2022,10,15.25526479281329,54.74555113478655,3.2736111111111112,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.052462997716286,49.66
12.0,2022,11,25.052585120340925,55.312100547451855,1.3410714285714287,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.06395416684753,50.09
12.0,2022,12,31.586553005541,51.94961092081691,3.349007936507937,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,3.9568334106355145,46.15
12.0,2022,13,17.987423512842525,51.661621182125984,6.434821428571429,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,3.925141906643391,44.99
12.0,2022,14,11.514502585514096,72.72082760348471,9.507539682539685,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,3.799728210623943,40.39
12.0,2022,15,9.208093998054036,51.8799389676058,4.056448412698413,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.067553687622992,50.22
12.0,2022,16,8.918117117155152,63.49279505126786,8.163492063492063,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,3.8862323045723723,43.56
12.0,2022,17,7.339220069752625,72.64036999367812,11.512003968253968,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,3.752858069047795,38.66
12.0,2022,18,6.377137539264469,57.11416670621229,8.523412698412699,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,3.9040812759125747,44.22
12.0,2022,19,6.627124556557022,64.34580042805086,10.408134920634922,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,3.816343607403206,41.0
12.0,2022,20,9.018536789057029,42.87071100700825,11.389285714285714,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,3.819646047143343,41.12
12.0,2022,21,11.65278779609803,65.56731393967495,17.16845238095238,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,3.5511530816992454,31.26
12.0,2023,2,18.0667860904791,13.728618323000632,4.844444444444444,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.0816890338597265,50.74
12.0,2023,3,16.128209786206313,27.19576149086988,3.857142857142857,2.062030361919925,88.72592054438473,0.2008620282499745,0.0633897664164575,0.5151690520708587,4.096515859492146,51.28
